text,label,difficulty
"Ajutor cu eroarea asta: am pus un 'if' să verifice egalitatea, dar codul intră mereu pe ramura 'else' indiferent de ce introduc. Mersi anticipat!",code_help,1
"Codul meu are un bug: iau un 'segfault' (segmentation fault) exact când încerc să atribui o valoare în array, deși am alocat memorie. Ce am greșit?",code_help,2
"Am scris codul acesta și am o problemă cu un pointer care devine NULL după ce ies dintr-o buclă, deși nu l-am modificat. Ce am greșit?",code_help,2
"Întrebare despre cod: am încercat să folosesc 'free()' pe un pointer, dar programul crapă cu mesajul 'double free or corruption'. E frustrant, ajutor!",code_help,2
"M-am blocat aici: de ce bucla 'while' nu se oprește niciodată, deși am incrementat variabila de control? Poți să te uiți pe codul meu?",code_help,1
"Întrebare despre cod: am făcut un sistem de vieți, dar scade câte 10 vieți deodată în loc de una singură. Cum pot repara asta?",code_help,1
Am scris codul acesta și personajul meu rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. Mersi anticipat!,code_help,0
"M-am blocat aici: am uitat o paranteză undeva, dar compilatorul îmi arată eroarea la o linie complet diferită. Unde este eroarea?",code_help,1
"Salut, am o problemă: am o listă care pare goală când o printez, deși am folosit 'append' de mai multe ori. Cum pot repara asta?",code_help,1
"M-am blocat aici: python îmi dă 'RecursionError' la o funcție de căutare binară, de ce? E frustrant, ajutor!",code_help,2
"Codul meu are un bug: python îmi dă 'RecursionError' la o funcție de căutare binară, de ce? Poți să te uiți pe codul meu?",code_help,2
"Ajutor cu eroarea asta: am încercat să folosesc 'free()' pe un pointer, dar programul crapă cu mesajul 'double free or corruption'. Nu găsesc rezolvarea pe Google.",code_help,2
Am scris codul acesta și personajul meu rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. Ce am greșit?,code_help,0
De ce se întâmplă că de ce cronometrul meu merge invers sau se blochează la secundele de început? Unde este eroarea?,code_help,1
M-am blocat aici: rezultatul adunării este mereu cu 1 mai mic decât ar trebui să fie. Cred că e o eroare de indexare. Nu găsesc rezolvarea pe Google.,code_help,1
"Salut, am o problemă: am încercat să folosesc 'free()' pe un pointer, dar programul crapă cu mesajul 'double free or corruption'. Unde este eroarea?",code_help,2
"M-am blocat aici: am eroarea 'invalid syntax' chiar la începutul fișierului, dar codul pare corect. Îmi poți explica de ce?",code_help,1
Întrebare despre cod: codul meu sare peste a doua citire de la tastatură și trece direct la final. Îmi poți explica de ce?,code_help,1
Ajutor cu eroarea asta: rezultatul adunării este mereu cu 1 mai mic decât ar trebui să fie. Cred că e o eroare de indexare. Îmi poți explica de ce?,code_help,1
"Salut, am o problemă: consola afișează 'Memory Error' imediat după ce introduc datele de intrare. Ce înseamnă? Ce am greșit?",code_help,2
"Codul meu are un bug: am pus blocul 'atunci când se dă clic pe acest sprite', dar nu se întâmplă nimic când apăs. Mersi anticipat!",code_help,0
"Întrebare despre cod: am pus două puncte (:) la finalul liniei în Python, dar tot îmi dă eroare de sintaxă. Poți să te uiți pe codul meu?",code_help,1
"Ajutor cu eroarea asta: media aritmetică îmi dă mereu 0 sau 1, chiar dacă numerele sunt mari. E ceva cu tipul de date? Cum pot repara asta?",code_help,1
"Salut, am o problemă: clona sprite-ului meu nu primește mesajul trimis prin 'broadcast', restul personajelor da. Ce am greșit?",code_help,0
"Am scris codul acesta și de ce bucla 'while' nu se oprește niciodată, deși am incrementat variabila de control? Unde este eroarea?",code_help,1
Întrebare despre cod: de ce îmi dă eroare la 'printf' în C dacă nu includ 'stdio.h'? Ce am greșit?,code_help,1
"Ajutor cu eroarea asta: în loc de text, în consolă apar doar niște pătrățele și simboluri ciudate. Nu găsesc rezolvarea pe Google.",code_help,1
Nu înțeleg de ce cum scapi de 'expected expression' în C la un bloc 'switch-case'? Unde este eroarea?,code_help,1
Codul meu are un bug: rezultatul adunării este mereu cu 1 mai mic decât ar trebui să fie. Cred că e o eroare de indexare. Ce am greșit?,code_help,1
"M-am blocat aici: vreau să fac personajul să sară, dar el pur și simplu zboară în sus fără să mai cadă. Poți să te uiți pe codul meu?",code_help,0
"Am scris codul acesta și am pus blocul 'atunci când se dă clic pe acest sprite', dar nu se întâmplă nimic când apăs. Mersi anticipat!",code_help,0
"Ajutor cu eroarea asta: de ce bucla 'while' nu se oprește niciodată, deși am incrementat variabila de control? Cum pot repara asta?",code_help,1
"M-am blocat aici: media aritmetică îmi dă mereu 0 sau 1, chiar dacă numerele sunt mari. E ceva cu tipul de date? Ce am greșit?",code_help,1
Am scris codul acesta și de ce fundalul se schimbă la nivelul următor înainte să termin toate sarcinile? Mersi anticipat!,code_help,1
De ce se întâmplă că python îmi zice 'unindent does not match any outer indentation level'. Cum găsesc unde e greșeala? Poți să te uiți pe codul meu?,code_help,1
"Am scris codul acesta și am pus blocul 'atunci când se dă clic pe acest sprite', dar nu se întâmplă nimic când apăs. E frustrant, ajutor!",code_help,0
"Întrebare despre cod: media aritmetică îmi dă mereu 0 sau 1, chiar dacă numerele sunt mari. E ceva cu tipul de date? E frustrant, ajutor!",code_help,1
"Ajutor cu eroarea asta: în loc de text, în consolă apar doar niște pătrățele și simboluri ciudate. Îmi poți explica de ce?",code_help,1
Întrebare despre cod: codul meu sare peste a doua citire de la tastatură și trece direct la final. Cum pot repara asta?,code_help,1
Nu înțeleg de ce de ce primesc eroarea 'stack overflow' chiar dacă funcția mea are o condiție de oprire? Ce am greșit?,code_help,2
"Am scris codul acesta și de ce bucla 'while' nu se oprește niciodată, deși am incrementat variabila de control? Mersi anticipat!",code_help,1
"Ajutor cu eroarea asta: am făcut un sistem de vieți, dar scade câte 10 vieți deodată în loc de una singură. Îmi poți explica de ce?",code_help,1
Codul meu are un bug: rezultatul adunării este mereu cu 1 mai mic decât ar trebui să fie. Cred că e o eroare de indexare. Mersi anticipat!,code_help,1
"Am scris codul acesta și am făcut un sistem de vieți, dar scade câte 10 vieți deodată în loc de una singură. Îmi poți explica de ce?",code_help,1
"Salut, am o problemă: am o listă care pare goală când o printez, deși am folosit 'append' de mai multe ori. Mersi anticipat!",code_help,1
"Întrebare despre cod: am o problemă cu un pointer care devine NULL după ce ies dintr-o buclă, deși nu l-am modificat. E frustrant, ajutor!",code_help,2
"Nu înțeleg de ce iau un 'segfault' (segmentation fault) exact când încerc să atribui o valoare în array, deși am alocat memorie. Poți să te uiți pe codul meu?",code_help,2
De ce se întâmplă că de ce variabila mea globală nu se schimbă deloc după ce apelez funcția în Python? Îmi poți explica de ce?,code_help,1
"Ajutor cu eroarea asta: iau un 'segfault' (segmentation fault) exact când încerc să atribui o valoare în array, deși am alocat memorie. Ce am greșit?",code_help,2
"De ce se întâmplă că clona sprite-ului meu nu primește mesajul trimis prin 'broadcast', restul personajelor da. Mersi anticipat!",code_help,0
Am scris codul acesta și consola afișează 'Memory Error' imediat după ce introduc datele de intrare. Ce înseamnă? Poți să te uiți pe codul meu?,code_help,2
"Nu înțeleg de ce am uitat o paranteză undeva, dar compilatorul îmi arată eroarea la o linie complet diferită. Nu găsesc rezolvarea pe Google.",code_help,1
Am scris codul acesta și de ce variabila mea globală nu se schimbă deloc după ce apelez funcția în Python? Ce am greșit?,code_help,1
Am scris codul acesta și consola afișează 'Memory Error' imediat după ce introduc datele de intrare. Ce înseamnă? Îmi poți explica de ce?,code_help,2
"De ce se întâmplă că am o listă care pare goală când o printez, deși am folosit 'append' de mai multe ori. Poți să te uiți pe codul meu?",code_help,1
"Salut, am o problemă: iau un 'segfault' (segmentation fault) exact când încerc să atribui o valoare în array, deși am alocat memorie. Poți să te uiți pe codul meu?",code_help,2
"Am scris codul acesta și am o listă care pare goală când o printez, deși am folosit 'append' de mai multe ori. Poți să te uiți pe codul meu?",code_help,1
Codul meu are un bug: codul meu sare peste a doua citire de la tastatură și trece direct la final. Poți să te uiți pe codul meu?,code_help,1
Codul meu are un bug: de ce cronometrul meu merge invers sau se blochează la secundele de început? Ce am greșit?,code_help,1
"De ce se întâmplă că clona sprite-ului meu nu primește mesajul trimis prin 'broadcast', restul personajelor da. Ce am greșit?",code_help,0
"Nu înțeleg de ce de ce primesc 'TypeError' când încerc să unesc un șir de caractere cu un număr? E frustrant, ajutor!",code_help,1
"De ce se întâmplă că am pus două puncte (:) la finalul liniei în Python, dar tot îmi dă eroare de sintaxă. Îmi poți explica de ce?",code_help,1
"Salut, am o problemă: de ce îmi dă crash programul în C când încerc să printez un șir de caractere lung? Îmi poți explica de ce?",code_help,1
De ce se întâmplă că de ce îmi dă eroare la 'printf' în C dacă nu includ 'stdio.h'? Nu găsesc rezolvarea pe Google.,code_help,1
"Întrebare despre cod: vreau să fac personajul să sară, dar el pur și simplu zboară în sus fără să mai cadă. E frustrant, ajutor!",code_help,0
Întrebare despre cod: python îmi zice 'unindent does not match any outer indentation level'. Cum găsesc unde e greșeala? Nu găsesc rezolvarea pe Google.,code_help,1
"Codul meu are un bug: am pus un 'if' să verifice egalitatea, dar codul intră mereu pe ramura 'else' indiferent de ce introduc. Îmi poți explica de ce?",code_help,1
Nu înțeleg de ce de ce variabila mea globală nu se schimbă deloc după ce apelez funcția în Python? Îmi poți explica de ce?,code_help,1
"Salut, am o problemă: am pus două puncte (:) la finalul liniei în Python, dar tot îmi dă eroare de sintaxă. Poți să te uiți pe codul meu?",code_help,1
"Întrebare despre cod: am eroarea 'invalid syntax' chiar la începutul fișierului, dar codul pare corect. Mersi anticipat!",code_help,1
"M-am blocat aici: am uitat o paranteză undeva, dar compilatorul îmi arată eroarea la o linie complet diferită. E frustrant, ajutor!",code_help,1
"Salut, am o problemă: de ce fundalul se schimbă la nivelul următor înainte să termin toate sarcinile? Ce am greșit?",code_help,1
"Am scris codul acesta și în loc de text, în consolă apar doar niște pătrățele și simboluri ciudate. Îmi poți explica de ce?",code_help,1
Am scris codul acesta și de ce primesc eroarea 'stack overflow' chiar dacă funcția mea are o condiție de oprire? Nu găsesc rezolvarea pe Google.,code_help,2
"De ce se întâmplă că în loc de text, în consolă apar doar niște pătrățele și simboluri ciudate. Ce am greșit?",code_help,1
"Întrebare despre cod: am încercat să folosesc 'free()' pe un pointer, dar programul crapă cu mesajul 'double free or corruption'. Poți să te uiți pe codul meu?",code_help,2
"De ce se întâmplă că am pus două puncte (:) la finalul liniei în Python, dar tot îmi dă eroare de sintaxă. Unde este eroarea?",code_help,1
Am scris codul acesta și personajul meu rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. Unde este eroarea?,code_help,0
"Codul meu are un bug: am încercat să folosesc 'free()' pe un pointer, dar programul crapă cu mesajul 'double free or corruption'. Cum pot repara asta?",code_help,2
"De ce se întâmplă că clona sprite-ului meu nu primește mesajul trimis prin 'broadcast', restul personajelor da. Cum pot repara asta?",code_help,0
Am scris codul acesta și rezultatul adunării este mereu cu 1 mai mic decât ar trebui să fie. Cred că e o eroare de indexare. Poți să te uiți pe codul meu?,code_help,1
"Salut, am o problemă: personajul meu rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. Unde este eroarea?",code_help,0
Nu înțeleg de ce de ce cronometrul meu merge invers sau se blochează la secundele de început? Unde este eroarea?,code_help,1
"Codul meu are un bug: vreau să fac personajul să sară, dar el pur și simplu zboară în sus fără să mai cadă. Mersi anticipat!",code_help,0
Ajutor cu eroarea asta: python îmi zice 'unindent does not match any outer indentation level'. Cum găsesc unde e greșeala? Cum pot repara asta?,code_help,1
"Salut, am o problemă: am încercat să folosesc 'free()' pe un pointer, dar programul crapă cu mesajul 'double free or corruption'. Îmi poți explica de ce?",code_help,2
"Nu înțeleg de ce de ce bucla 'while' nu se oprește niciodată, deși am incrementat variabila de control? Mersi anticipat!",code_help,1
Ajutor cu eroarea asta: rezultatul adunării este mereu cu 1 mai mic decât ar trebui să fie. Cred că e o eroare de indexare. Unde este eroarea?,code_help,1
"M-am blocat aici: am pus două puncte (:) la finalul liniei în Python, dar tot îmi dă eroare de sintaxă. Unde este eroarea?",code_help,1
"Salut, am o problemă: python îmi dă 'RecursionError' la o funcție de căutare binară, de ce? Nu găsesc rezolvarea pe Google.",code_help,2
Ajutor cu eroarea asta: consola afișează 'Memory Error' imediat după ce introduc datele de intrare. Ce înseamnă? Mersi anticipat!,code_help,2
Am scris codul acesta și de ce îmi dă eroare la 'printf' în C dacă nu includ 'stdio.h'? Ce am greșit?,code_help,1
"Codul meu are un bug: vreau să fac personajul să sară, dar el pur și simplu zboară în sus fără să mai cadă. Cum pot repara asta?",code_help,0
Ajutor cu eroarea asta: de ce primesc 'TypeError' când încerc să unesc un șir de caractere cu un număr? Nu găsesc rezolvarea pe Google.,code_help,1
"De ce se întâmplă că în loc de text, în consolă apar doar niște pătrățele și simboluri ciudate. Cum pot repara asta?",code_help,1
"Salut, am o problemă: programul meu se închide instantaneu când ajunge la funcția de calcul, fără să dea niciun mesaj. Cum pot repara asta?",code_help,1
Întrebare despre cod: de ce îmi dă eroare la 'printf' în C dacă nu includ 'stdio.h'? Poți să te uiți pe codul meu?,code_help,1
"Nu înțeleg de ce am uitat o paranteză undeva, dar compilatorul îmi arată eroarea la o linie complet diferită. Îmi poți explica de ce?",code_help,1
"De ce se întâmplă că am pus blocul 'atunci când se dă clic pe acest sprite', dar nu se întâmplă nimic când apăs. Nu găsesc rezolvarea pe Google.",code_help,0
"Nu înțeleg de ce de ce bucla 'while' nu se oprește niciodată, deși am incrementat variabila de control? Unde este eroarea?",code_help,1
Nu înțeleg de ce de ce cronometrul meu merge invers sau se blochează la secundele de început? Îmi poți explica de ce?,code_help,1
Am scris codul acesta și cum scapi de 'expected expression' în C la un bloc 'switch-case'? Poți să te uiți pe codul meu?,code_help,1
"Întrebare despre cod: de ce bucla 'while' nu se oprește niciodată, deși am incrementat variabila de control? Ce am greșit?",code_help,1
"Ajutor cu eroarea asta: am pus un 'if' să verifice egalitatea, dar codul intră mereu pe ramura 'else' indiferent de ce introduc. Unde este eroarea?",code_help,1
"Am scris codul acesta și am o listă care pare goală când o printez, deși am folosit 'append' de mai multe ori. Ce am greșit?",code_help,1
Nu înțeleg de ce consola afișează 'Memory Error' imediat după ce introduc datele de intrare. Ce înseamnă? Cum pot repara asta?,code_help,2
"De ce se întâmplă că am încercat să folosesc 'free()' pe un pointer, dar programul crapă cu mesajul 'double free or corruption'. Mersi anticipat!",code_help,2
"M-am blocat aici: python îmi dă 'RecursionError' la o funcție de căutare binară, de ce? Poți să te uiți pe codul meu?",code_help,2
Întrebare despre cod: de ce îmi dă eroare la 'printf' în C dacă nu includ 'stdio.h'? Unde este eroarea?,code_help,1
Ajutor cu eroarea asta: personajul meu rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. Îmi poți explica de ce?,code_help,0
"Ajutor cu eroarea asta: am pus blocul 'atunci când se dă clic pe acest sprite', dar nu se întâmplă nimic când apăs. Îmi poți explica de ce?",code_help,0
"Am scris codul acesta și muzica de fundal se suprapune de mai multe ori și se aude foarte distorsionat. E frustrant, ajutor!",code_help,1
"Salut, am o problemă: media aritmetică îmi dă mereu 0 sau 1, chiar dacă numerele sunt mari. E ceva cu tipul de date? Îmi poți explica de ce?",code_help,1
"De ce se întâmplă că am făcut un sistem de vieți, dar scade câte 10 vieți deodată în loc de una singură. E frustrant, ajutor!",code_help,1
"Salut, am o problemă: personajul meu rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. Cum pot repara asta?",code_help,0
Ajutor cu eroarea asta: de ce primesc eroarea 'stack overflow' chiar dacă funcția mea are o condiție de oprire? Unde este eroarea?,code_help,2
"Salut, am o problemă: python îmi dă 'RecursionError' la o funcție de căutare binară, de ce? Mersi anticipat!",code_help,2
De ce se întâmplă că personajul meu rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. Nu găsesc rezolvarea pe Google.,code_help,0
Nu înțeleg de ce de ce îmi dă eroare la 'printf' în C dacă nu includ 'stdio.h'? Poți să te uiți pe codul meu?,code_help,1
"Salut, am o problemă: de ce fundalul se schimbă la nivelul următor înainte să termin toate sarcinile? Nu găsesc rezolvarea pe Google.",code_help,1
"Întrebare despre cod: consola afișează 'Memory Error' imediat după ce introduc datele de intrare. Ce înseamnă? E frustrant, ajutor!",code_help,2
"M-am blocat aici: de ce bucla 'while' nu se oprește niciodată, deși am incrementat variabila de control? Îmi poți explica de ce?",code_help,1
"Nu înțeleg de ce programul meu se închide instantaneu când ajunge la funcția de calcul, fără să dea niciun mesaj. E frustrant, ajutor!",code_help,1
"Salut, am o problemă: iau un 'segfault' (segmentation fault) exact când încerc să atribui o valoare în array, deși am alocat memorie. Unde este eroarea?",code_help,2
"Întrebare despre cod: vreau să fac personajul să sară, dar el pur și simplu zboară în sus fără să mai cadă. Nu găsesc rezolvarea pe Google.",code_help,0
"Ajutor cu eroarea asta: am o problemă cu un pointer care devine NULL după ce ies dintr-o buclă, deși nu l-am modificat. Nu găsesc rezolvarea pe Google.",code_help,2
"Codul meu are un bug: am uitat o paranteză undeva, dar compilatorul îmi arată eroarea la o linie complet diferită. Unde este eroarea?",code_help,1
"Salut, am o problemă: rezultatul adunării este mereu cu 1 mai mic decât ar trebui să fie. Cred că e o eroare de indexare. Cum pot repara asta?",code_help,1
"De ce se întâmplă că muzica de fundal se suprapune de mai multe ori și se aude foarte distorsionat. E frustrant, ajutor!",code_help,1
Am scris codul acesta și de ce îmi dă crash programul în C când încerc să printez un șir de caractere lung? Cum pot repara asta?,code_help,1
Ajutor cu eroarea asta: de ce primesc eroarea 'stack overflow' chiar dacă funcția mea are o condiție de oprire? Poți să te uiți pe codul meu?,code_help,2
"Am scris codul acesta și consola afișează 'Memory Error' imediat după ce introduc datele de intrare. Ce înseamnă? E frustrant, ajutor!",code_help,2
"Salut, am o problemă: cum scapi de 'expected expression' în C la un bloc 'switch-case'? Poți să te uiți pe codul meu?",code_help,1
"Codul meu are un bug: am pus blocul 'atunci când se dă clic pe acest sprite', dar nu se întâmplă nimic când apăs. Cum pot repara asta?",code_help,0
Nu înțeleg de ce personajul meu rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. Cum pot repara asta?,code_help,0
De ce se întâmplă că de ce primesc eroarea 'stack overflow' chiar dacă funcția mea are o condiție de oprire? Cum pot repara asta?,code_help,2
"Ajutor cu eroarea asta: am pus blocul 'atunci când se dă clic pe acest sprite', dar nu se întâmplă nimic când apăs. Mersi anticipat!",code_help,0
"Codul meu are un bug: de ce bucla 'while' nu se oprește niciodată, deși am incrementat variabila de control? Nu găsesc rezolvarea pe Google.",code_help,1
"Codul meu are un bug: am pus un 'if' să verifice egalitatea, dar codul intră mereu pe ramura 'else' indiferent de ce introduc. Unde este eroarea?",code_help,1
"Codul meu are un bug: media aritmetică îmi dă mereu 0 sau 1, chiar dacă numerele sunt mari. E ceva cu tipul de date? Mersi anticipat!",code_help,1
"Codul meu are un bug: de ce cronometrul meu merge invers sau se blochează la secundele de început? E frustrant, ajutor!",code_help,1
"Întrebare despre cod: am eroarea 'invalid syntax' chiar la începutul fișierului, dar codul pare corect. Ce am greșit?",code_help,1
"Întrebare despre cod: am o problemă cu un pointer care devine NULL după ce ies dintr-o buclă, deși nu l-am modificat. Ce am greșit?",code_help,2
Întrebare despre cod: personajul meu rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. Poți să te uiți pe codul meu?,code_help,0
Ajutor cu eroarea asta: muzica de fundal se suprapune de mai multe ori și se aude foarte distorsionat. Mersi anticipat!,code_help,1
"Ajutor cu eroarea asta: python îmi dă 'RecursionError' la o funcție de căutare binară, de ce? Ce am greșit?",code_help,2
Întrebare despre cod: rezultatul adunării este mereu cu 1 mai mic decât ar trebui să fie. Cred că e o eroare de indexare. Unde este eroarea?,code_help,1
Întrebare despre cod: consola afișează 'Memory Error' imediat după ce introduc datele de intrare. Ce înseamnă? Nu găsesc rezolvarea pe Google.,code_help,2
Codul meu are un bug: de ce îmi dă crash programul în C când încerc să printez un șir de caractere lung? Ce am greșit?,code_help,1
Ajutor cu eroarea asta: cum scapi de 'expected expression' în C la un bloc 'switch-case'? Ce am greșit?,code_help,1
"Salut, am o problemă: am făcut un sistem de vieți, dar scade câte 10 vieți deodată în loc de una singură. Cum pot repara asta?",code_help,1
Întrebare despre cod: de ce primesc 'TypeError' când încerc să unesc un șir de caractere cu un număr? Mersi anticipat!,code_help,1
Nu înțeleg de ce rezultatul adunării este mereu cu 1 mai mic decât ar trebui să fie. Cred că e o eroare de indexare. Cum pot repara asta?,code_help,1
"Nu înțeleg de ce personajul meu rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. E frustrant, ajutor!",code_help,0
"Salut, am o problemă: clona sprite-ului meu nu primește mesajul trimis prin 'broadcast', restul personajelor da. Mersi anticipat!",code_help,0
"Codul meu are un bug: media aritmetică îmi dă mereu 0 sau 1, chiar dacă numerele sunt mari. E ceva cu tipul de date? Cum pot repara asta?",code_help,1
"Ajutor cu eroarea asta: clona sprite-ului meu nu primește mesajul trimis prin 'broadcast', restul personajelor da. E frustrant, ajutor!",code_help,0
"Am scris codul acesta și python îmi dă 'RecursionError' la o funcție de căutare binară, de ce? Îmi poți explica de ce?",code_help,2
M-am blocat aici: de ce îmi dă eroare la 'printf' în C dacă nu includ 'stdio.h'? Ce am greșit?,code_help,1
M-am blocat aici: de ce fundalul se schimbă la nivelul următor înainte să termin toate sarcinile? Ce am greșit?,code_help,1
"De ce se întâmplă că de ce fundalul se schimbă la nivelul următor înainte să termin toate sarcinile? E frustrant, ajutor!",code_help,1
"Întrebare despre cod: am o problemă cu un pointer care devine NULL după ce ies dintr-o buclă, deși nu l-am modificat. Mersi anticipat!",code_help,2
"Ajutor cu eroarea asta: vreau să fac personajul să sară, dar el pur și simplu zboară în sus fără să mai cadă. Mersi anticipat!",code_help,0
Am scris codul acesta și cum scapi de 'expected expression' în C la un bloc 'switch-case'? Mersi anticipat!,code_help,1
Nu înțeleg de ce de ce primesc 'TypeError' când încerc să unesc un șir de caractere cu un număr? Îmi poți explica de ce?,code_help,1
"Salut, am o problemă: am o problemă cu un pointer care devine NULL după ce ies dintr-o buclă, deși nu l-am modificat. Cum pot repara asta?",code_help,2
"De ce se întâmplă că media aritmetică îmi dă mereu 0 sau 1, chiar dacă numerele sunt mari. E ceva cu tipul de date? Nu găsesc rezolvarea pe Google.",code_help,1
M-am blocat aici: cum scapi de 'expected expression' în C la un bloc 'switch-case'? Cum pot repara asta?,code_help,1
Codul meu are un bug: rezultatul adunării este mereu cu 1 mai mic decât ar trebui să fie. Cred că e o eroare de indexare. Unde este eroarea?,code_help,1
"M-am blocat aici: în loc de text, în consolă apar doar niște pătrățele și simboluri ciudate. Ce am greșit?",code_help,1
"Salut, am o problemă: muzica de fundal se suprapune de mai multe ori și se aude foarte distorsionat. Mersi anticipat!",code_help,1
"De ce se întâmplă că python îmi dă 'RecursionError' la o funcție de căutare binară, de ce? Îmi poți explica de ce?",code_help,2
"Am scris codul acesta și python îmi dă 'RecursionError' la o funcție de căutare binară, de ce? Cum pot repara asta?",code_help,2
Nu înțeleg de ce de ce variabila mea globală nu se schimbă deloc după ce apelez funcția în Python? Mersi anticipat!,code_help,1
M-am blocat aici: ce înseamnă 'NameError: name 'x' is not defined' dacă am declarat variabila mai sus? Nu găsesc rezolvarea pe Google.,code_help,1
M-am blocat aici: de ce primesc eroarea 'stack overflow' chiar dacă funcția mea are o condiție de oprire? Mersi anticipat!,code_help,2
"De ce se întâmplă că de ce bucla 'while' nu se oprește niciodată, deși am incrementat variabila de control? Mersi anticipat!",code_help,1
"Salut, am o problemă: programul meu se închide instantaneu când ajunge la funcția de calcul, fără să dea niciun mesaj. Poți să te uiți pe codul meu?",code_help,1
Nu înțeleg de ce muzica de fundal se suprapune de mai multe ori și se aude foarte distorsionat. Cum pot repara asta?,code_help,1
De ce se întâmplă că de ce primesc 'TypeError' când încerc să unesc un șir de caractere cu un număr? Îmi poți explica de ce?,code_help,1
Nu înțeleg de ce de ce îmi dă crash programul în C când încerc să printez un șir de caractere lung? Poți să te uiți pe codul meu?,code_help,1
"Ajutor cu eroarea asta: media aritmetică îmi dă mereu 0 sau 1, chiar dacă numerele sunt mari. E ceva cu tipul de date? Unde este eroarea?",code_help,1
"Salut, am o problemă: de ce cronometrul meu merge invers sau se blochează la secundele de început? Îmi poți explica de ce?",code_help,1
